epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
143,118.801,1.61077,6.80802,1.47164,0.98617,0.22222,0.3357,0.23944,1.51107,6.606,1.43846,0.000759371,0.000759371,0.000759371
144,119.397,1.40107,5.98316,1.36705,0.98617,0.22222,0.3357,0.23944,1.51107,6.606,1.43846,0.000754655,0.000754655,0.000754655
145,120.026,1.63736,5.71153,1.38858,0.98617,0.22222,0.3357,0.23944,1.51107,6.606,1.43846,0.000749939,0.000749939,0.000749939
146,120.62,1.8427,8.51902,1.58344,0.98617,0.22222,0.3357,0.23944,1.51107,6.606,1.43846,0.000745223,0.000745223,0.000745223
147,121.212,1.86972,6.95784,1.4538,0.78152,0.27778,0.38924,0.2516,1.53326,6.35242,1.45143,0.000740508,0.000740508,0.000740508
148,121.827,1.87533,6.04854,1.6027,0.78152,0.27778,0.38924,0.2516,1.53326,6.35242,1.45143,0.000735792,0.000735792,0.000735792
149,122.428,1.74145,6.34301,1.43214,0.78152,0.27778,0.38924,0.2516,1.53326,6.35242,1.45143,0.000731076,0.000731076,0.000731076
150,123.066,1.65206,5.76641,1.43187,0.78152,0.27778,0.38924,0.2516,1.53326,6.35242,1.45143,0.000726361,0.000726361,0.000726361
151,123.678,1.98788,8.30013,1.65494,0.7795,0.33268,0.41576,0.25276,1.61022,6.17549,1.47624,0.000721645,0.000721645,0.000721645
152,124.281,1.96864,6.3993,1.5738,0.7795,0.33268,0.41576,0.25276,1.61022,6.17549,1.47624,0.000716929,0.000716929,0.000716929
153,124.911,1.60704,6.78167,1.44237,0.7795,0.33268,0.41576,0.25276,1.61022,6.17549,1.47624,0.000712214,0.000712214,0.000712214
154,125.599,1.95119,6.93826,1.57463,0.80622,0.42207,0.46112,0.26493,1.65188,6.22186,1.4684,0.000707498,0.000707498,0.000707498
155,126.201,1.72848,5.58835,1.50583,0.80622,0.42207,0.46112,0.26493,1.65188,6.22186,1.4684,0.000702782,0.000702782,0.000702782
156,126.794,1.58142,4.82541,1.41445,0.80622,0.42207,0.46112,0.26493,1.65188,6.22186,1.4684,0.000698066,0.000698066,0.000698066
157,127.392,2.2936,12.5909,1.70235,0.80622,0.42207,0.46112,0.26493,1.65188,6.22186,1.4684,0.000693351,0.000693351,0.000693351
158,128.008,1.75234,6.45963,1.55511,0.81521,0.44444,0.45988,0.28949,1.5688,6.51324,1.41426,0.000688635,0.000688635,0.000688635
159,128.618,1.55539,6.50013,1.38522,0.81521,0.44444,0.45988,0.28949,1.5688,6.51324,1.41426,0.000683919,0.000683919,0.000683919
160,129.234,1.88026,7.1951,1.83305,0.81521,0.44444,0.45988,0.28949,1.5688,6.51324,1.41426,0.000679204,0.000679204,0.000679204
161,129.846,1.59904,5.93772,1.39238,0.81521,0.44444,0.45988,0.28949,1.5688,6.51324,1.41426,0.000674488,0.000674488,0.000674488
162,130.443,1.80879,8.23314,1.60546,0.76403,0.44444,0.458,0.28762,1.50773,6.32382,1.3863,0.000669772,0.000669772,0.000669772
163,131.03,1.80012,7.05988,1.44989,0.76403,0.44444,0.458,0.28762,1.50773,6.32382,1.3863,0.000665057,0.000665057,0.000665057
164,131.756,1.63878,5.85516,1.54418,0.76403,0.44444,0.458,0.28762,1.50773,6.32382,1.3863,0.000660341,0.000660341,0.000660341
165,132.356,1.67788,6.24652,1.47207,0.76403,0.44444,0.458,0.28762,1.50773,6.32382,1.3863,0.000655625,0.000655625,0.000655625
166,132.956,1.35761,5.55201,1.43298,0.84697,0.44444,0.47965,0.30706,1.44029,5.88659,1.39346,0.000650909,0.000650909,0.000650909
167,133.554,1.73075,6.69408,1.55938,0.84697,0.44444,0.47965,0.30706,1.44029,5.88659,1.39346,0.000646194,0.000646194,0.000646194
168,134.16,1.50784,4.98278,1.4309,0.84697,0.44444,0.47965,0.30706,1.44029,5.88659,1.39346,0.000641478,0.000641478,0.000641478
169,134.807,1.57289,4.97758,1.35482,0.86509,0.41057,0.54407,0.34556,1.49937,6.58293,1.46884,0.000636762,0.000636762,0.000636762
170,135.406,1.45655,6.06295,1.29941,0.86509,0.41057,0.54407,0.34556,1.49937,6.58293,1.46884,0.000632047,0.000632047,0.000632047
171,136.01,1.98073,6.0875,1.50205,0.86509,0.41057,0.54407,0.34556,1.49937,6.58293,1.46884,0.000627331,0.000627331,0.000627331
172,136.666,1.7006,5.95625,1.27943,0.86509,0.41057,0.54407,0.34556,1.49937,6.58293,1.46884,0.000622615,0.000622615,0.000622615
173,137.375,1.75154,8.08524,1.60665,0.97199,0.3847,0.46927,0.29436,1.38677,7.26288,1.41133,0.0006179,0.0006179,0.0006179
174,137.956,1.73947,5.89339,1.49061,0.97199,0.3847,0.46927,0.29436,1.38677,7.26288,1.41133,0.000613184,0.000613184,0.000613184
175,138.538,1.6347,7.95393,1.70109,0.97199,0.3847,0.46927,0.29436,1.38677,7.26288,1.41133,0.000608468,0.000608468,0.000608468
176,139.126,1.49223,5.112,1.37837,0.97199,0.3847,0.46927,0.29436,1.38677,7.26288,1.41133,0.000603752,0.000603752,0.000603752
177,139.725,1.92918,7.55536,1.78973,0.98755,0.38889,0.44778,0.25309,1.42816,6.74754,1.39273,0.000599037,0.000599037,0.000599037
178,140.325,1.77966,6.25993,1.39559,0.98755,0.38889,0.44778,0.25309,1.42816,6.74754,1.39273,0.000594321,0.000594321,0.000594321
179,140.948,1.91412,11.1636,1.49367,0.98755,0.38889,0.44778,0.25309,1.42816,6.74754,1.39273,0.000589605,0.000589605,0.000589605
180,141.558,1.6685,6.09604,1.49867,0.98755,0.38889,0.44778,0.25309,1.42816,6.74754,1.39273,0.00058489,0.00058489,0.00058489
181,142.147,2.01327,8.43931,1.62942,0.64645,0.51111,0.57835,0.32046,1.49419,5.98981,1.38708,0.000580174,0.000580174,0.000580174
182,142.728,1.6179,4.95593,1.39585,0.64645,0.51111,0.57835,0.32046,1.49419,5.98981,1.38708,0.000575458,0.000575458,0.000575458
183,143.404,1.49087,4.77133,1.31545,0.64645,0.51111,0.57835,0.32046,1.49419,5.98981,1.38708,0.000570743,0.000570743,0.000570743
184,144.027,1.57457,5.82808,1.36501,0.70895,0.61838,0.63064,0.33672,1.51311,5.65755,1.42423,0.000566027,0.000566027,0.000566027
185,144.082,1.69915,5.53271,1.45045,0.70895,0.61838,0.63064,0.33672,1.51311,5.65755,1.42423,0.000561311,0.000561311,0.000561311
